Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Target
0.0,0.058823529411764705,0.25098039215686274,9.384776736682638e-07,9.384776736682638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0165292786059027,0.0,0.0,0.0,0.0,0.0,0.4996729201871718,0.6296296296296297,5.551115123125783e-17,0.0,0.0,0.0,0.5769704433497537,2
0.010122526705549655,0.3529411764705882,0.25098039215686274,1.5979299838741249e-06,1.5979299838741249e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.12630919438208113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049177807201127584,0.016304347826086956,0.045108695652173916,0.024197256718517888,0.019427546927684246,0.026630434782608698,0.9999762109122522,0.9259259259259259,0.07176607465604773,0.019454870398847746,0.0003846953387560255,1.0,0.9999999999999999,0
0.002933781025434075,1.0,0.25098039215686274,0.02074735180734463,0.02074735180734463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020117029000982358,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0,0.005434782608695652,0.49967055559583384,0.6296296296296297,0.018203447829525127,0.0,0.0,0.0,0.5769704433497537,2
5.2850805657490094e-05,0.3529411764705882,0.25098039215686274,1.0727789616870513e-05,1.0727789616870513e-05,0.0,0.19,0.2,0.41,0.13,0.4,0.0,0.0,0.24745762711864405,0.3229508196721312,0.01668806161745828,0.0005962512400146191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.026881646948276595,0.011657608695652171,0.024307065217391306,0.015792822900245296,0.008349645421050907,0.015251358695652178,0.49960068544705427,0.6296296296296297,0.048986874178052114,0.008322641601457641,8.788884436299987e-05,0.86,0.5769704433497537,3
5.4960685298678245e-06,0.3529411764705882,0.25098039215686274,7.253641543542406e-06,7.253641543542406e-06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018338529249954154,0.00010442228371534485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.010378849357194719,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.0,0.3333333333333333,0.02675745474821037,0.0,0.0,0.0,0.1539408866995074,4
0.45019671345279816,1.0,0.23529411764705882,0.001182629227732016,0.001182629227732016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3012001879297826,0.8491847826086956,0.8491847826086956,0.8491847826086956,0.0,0.8491847826086956,3.803708607840673e-12,0.3333333333333333,0.9085474819740067,0.0,0.0,0.0,0.1539408866995074,0
0.0031435476409906967,1.0,0.25098039215686274,0.018879898841351186,0.018879898841351186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020117029000982358,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0,0.005434782608695652,0.49977510740451003,0.6296296296296297,0.018203447829525127,0.0,0.0,0.0,0.5769704433497537,1
0.011471465480872918,0.3529411764705882,0.25098039215686274,9.557774649733118e-07,9.557774649733118e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15093196888215946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013197796096185878,0.016304347826086956,0.016304347826086956,0.016304347826086956,0.0,0.016304347826086956,2.322489299170974e-11,0.3333333333333333,0.050673064783512134,0.0,0.0,0.0,0.1539408866995074,0
0.005007610528228164,0.3529411764705882,0.25098039215686274,5.128946709212668e-07,5.128946709212668e-07,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.06395864877564872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15912527228462817,0.008152173913043476,0.39945652173913043,0.14111582898498778,0.29164377019045956,0.02622282608695652,0.9996065157532229,0.9259259259259259,0.2871497859810794,0.29184409740901457,0.08525771569347461,1.0,0.9999999999999999,5
0.033276130116369075,0.3529411764705882,0.2380392156862745,1.9364930417083297e-06,1.9364930417083297e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.4524304286534746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05691709733908512,0.016304347826086956,0.13797554347826088,0.032287219234978334,0.060819323583260046,0.034442934782608695,0.9999970218691822,0.9259259259259259,0.09203305568504938,0.06088521978020665,0.0038761684361601494,1.0,0.9999999999999999,0
0.17256733065620514,1.0,0.2368627450980392,0.00046857724105536054,0.00046857724105536054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.759680519369581,0.023097826086956524,0.8491847826086956,0.7532341910319235,0.5379307906446632,0.766508152173913,0.9999554295670141,0.9259259259259259,0.8458546181706479,0.538678828591859,0.2920168261875695,1.0,0.9999999999999999,0
0.004491000442229959,1.0,0.25098039215686274,0.029592468989254557,0.029592468989254557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020117029000982358,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0,0.005434782608695652,0.4997761097436686,0.6296296296296297,0.018203447829525127,0.0,0.0,0.0,0.5769704433497537,1
0.04246251350480728,0.3529411764705882,0.2741176470588235,1.3919634823900312e-06,1.3919634823900312e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5365321359578133,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08664844317259641,0.016304347826086956,0.6025815217391304,0.06411125992321466,0.2940408494632597,0.02520380434782608,0.999980481301112,0.9259259259259259,0.1603791653201403,0.29442190086139425,0.08731810110138236,1.0,0.9999999999999999,0
5.4960685298678245e-06,0.3529411764705882,0.25098039215686274,7.196813517134926e-06,7.196813517134926e-06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018338529249954154,0.00010442228371534485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03344295903984966,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.9996508771562136,0.9259259259259259,0.02675745474821037,0.0,0.0,0.0,0.9999999999999999,4
5.4960685298678245e-06,0.3529411764705882,0.25098039215686274,1.1976167944649712e-07,1.1976167944649712e-07,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018338529249954154,0.00010442228371534485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.010378849357194719,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.0,0.3333333333333333,0.02675745474821037,0.0,0.0,0.0,0.1539408866995074,4
0.0002620810456372157,1.0,0.25098039215686274,0.37158351487548213,0.37158351487548213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020117029000982358,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0,0.005434782608695652,0.4996495595532624,0.6296296296296297,0.018203447829525127,0.0,0.0,0.0,0.5769704433497537,2
4.004293040196108e-05,0.3529411764705882,0.25098039215686274,8.001754684317086e-06,8.001754684317086e-06,0.0,0.12,0.39,0.0,0.13,0.84,0.0,0.0,0.14576271186440676,0.34918032786885245,0.006601870529983495,0.0004490158199759828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02958185623371631,0.016630434782608696,0.02336277173913044,0.019580823670208653,0.0054860797582030356,0.019911684782608696,0.4996006536520253,0.6296296296296297,0.059595645024165866,0.0054789652907788955,3.8324153364095296e-05,0.88,0.5769704433497537,3
0.04422936722439888,0.3529411764705882,0.25098039215686274,1.4850070978430178e-06,1.4850070978430178e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5489583877199394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.056037244266006064,0.016304347826086956,0.11684782608695653,0.031472451507807045,0.05018259515784786,0.026494565217391308,0.9999731342330904,0.9259259259259259,0.09013218347442714,0.050215403579415056,0.002532338789922345,1.0,0.9999999999999999,0
5.4960685298678245e-06,0.3529411764705882,0.25098039215686274,0.00015683893235962434,0.00015683893235962434,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018338529249954154,0.00010442228371534485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03344295903984966,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.9996502635096716,0.9259259259259259,0.02675745474821037,0.0,0.0,0.0,0.9999999999999999,4
8.486336926303319e-05,0.3529411764705882,0.25098039215686274,1.4057790592355377e-06,1.4057790592355377e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.001075549522268052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.016161961303549306,0.017798913043478266,0.03437499999999999,0.02534503860420981,0.014561395384836896,0.02513586956521739,1.0834175385206644e-12,0.3333333333333333,0.07471584987234892,0.0145501823024827,0.00023995232537028224,0.9,0.1539408866995074,5
0.0682973841258274,0.9352941176470588,0.3129411764705882,0.00010989312640606406,0.00010989312640606406,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.03278688524590164,0.0,0.0005534381036913277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.15047196002220986,0.19510869565217392,0.9320652173913043,0.47884575569358173,0.5996755232391767,0.3875,4.3499896495338194e-12,0.3333333333333333,0.6329878930327252,0.599213739814569,0.40340146074016714,0.9,0.1539408866995074,4
5.4960685298678245e-06,0.3529411764705882,0.25098039215686274,3.769122112132613e-05,3.769122112132613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.021910904198522187,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.499623897920506,0.6296296296296297,0.02675745474821037,0.0,0.0,0.0,0.5769704433497537,2
0.00010897482546165704,0.41764705882352937,0.21764705882352942,1.0183137658156044e-05,1.0183137658156044e-05,0.0,0.3,0.3,0.0,0.5,0.3,0.0,0.0,0.15254237288135594,0.1475409836065574,0.0,0.0007518404427504829,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.02301712723700508,0.01956521739130435,0.13953804347826088,0.03500048524844719,0.07440217610563883,0.08974184782608695,3.697274546733255e-10,0.3333333333333333,0.09310106723030886,0.07434488230199192,0.026908023063965367,0.4,0.1539408866995074,4
0.010430978284931459,0.3529411764705882,0.25098039215686274,1.53108536687176e-06,1.53108536687176e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.1299326476270036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08648186904711058,0.016304347826086956,0.6052989130434782,0.06387151633209362,0.295583447597074,0.026630434782608698,0.9999786874557084,0.9259259259259259,0.1598113675364249,0.2959997840470208,0.08826167564006927,1.0,0.9999999999999999,0
1.3556969040340633e-05,0.03529411764705882,0.09529411764705882,1.2411916647453908e-06,1.2411916647453908e-06,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.00017751788231608624,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.1,0.1,0.011660188784008882,0.010190217391304348,0.01222826086956522,0.01196509446169772,0.0013903616173065088,0.011820652173913041,5.41252948870183e-11,0.3333333333333333,0.03824110816798598,0.0013892909617199429,3.8831102452466364e-06,0.5,0.1539408866995074,5
1.0112766094956797e-05,0.3529411764705882,0.25098039215686274,6.660908107645149e-07,6.660908107645149e-07,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0005501558774986246,3.1326685114603454e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.021910904198522187,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.49977185129053425,0.6296296296296297,0.02675745474821037,0.0,0.0,0.0,0.5769704433497537,1
4.356652100388745e-05,0.3529411764705882,0.25098039215686274,8.256189828948857e-06,8.256189828948857e-06,0.0,0.19,0.1,0.21,0.22,0.8,0.0,0.0,0.15593220338983052,0.3459016393442623,0.008068952869979829,0.0005022711846708087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02732712595566565,0.013614130434782611,0.021752717391304344,0.01628077700582675,0.005878293229601544,0.016331521739130442,0.4996006045997889,0.6296296296296297,0.05046476716154297,0.0058739010751804,5.0922770698635984e-05,0.86,0.5769704433497537,3
1.1399253247133266e-05,0.3529411764705882,0.17254901960784313,9.915633839110601e-06,9.915633839110601e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639344262295082,0.018338529249954154,0.00010442228371534485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03609106052193226,0.010869565217391308,0.010869565217391308,0.010869565217391308,0.0,0.010869565217391308,0.9996506806618086,0.9259259259259259,0.035000091886224854,0.0,0.0,0.0,0.9999999999999999,4
0.021731821371666037,0.3529411764705882,0.3419607843137255,2.5805386503962107e-05,2.5805386503962107e-05,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.09836065573770493,0.0,0.03033467341930768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2677785845470465,0.016304347826086956,0.7218070652173912,0.24803406864403832,0.5064174766659147,0.2222146739130435,0.9996051119760339,0.9259259259259259,0.4233782078486972,0.5064541663307324,0.25872798111339107,1.0,0.9999999999999999,5
0.052880555672884175,0.41764705882352937,0.6870588235294117,7.66095497044424e-05,7.66095497044424e-05,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.2950819672131148,0.0,0.07725160549261212,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.13744073805150983,0.05088315217391304,0.844157608695652,0.377596672273982,0.6076343253960469,0.3797554347826087,7.339017789635193e-11,0.3333333333333333,0.5513315477507418,0.6071664132522013,0.41737614236373743,0.9,0.1539408866995074,4
0.004456456633729271,0.3529411764705882,0.25098039215686274,1.261804855595161e-06,1.261804855595161e-06,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.05741137158669659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.045551616623243495,0.016304347826086956,0.04755434782608696,0.020634349961298714,0.016866967793103434,0.01841032608695652,0.9999615769164465,0.9259259259259259,0.06254102794407812,0.016883367208569786,0.00028606934929977824,1.0,0.9999999999999999,0
0.10247830961287831,0.9,0.22588235294117648,4.980016366370598e-05,4.980016366370598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,0.21815230854653397,0.015896739130434785,0.5380434782608695,0.1978992750049378,0.42887929720620677,0.20910326086956524,0.999605803617562,0.9259259259259259,0.3642001678003909,0.4287393158910008,0.18392002097018725,1.0,0.9999999999999999,5
1.0992137059735649e-05,0.3529411764705882,0.25098039215686274,5.878817374146422e-07,5.878817374146422e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.021910904198522187,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.4996225271469882,0.6296296296296297,0.02675745474821037,0.0,0.0,0.0,0.5769704433497537,2
0.001173003514939383,1.0,0.25098039215686274,0.018987964694481517,0.018987964694481517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020117029000982358,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0,0.005434782608695652,0.499649656668337,0.6296296296296297,0.018203447829525127,0.0,0.0,0.0,0.5769704433497537,2
2.2630571066965016e-05,0.3529411764705882,0.25098039215686274,1.2545183091483719e-05,1.2545183091483719e-05,0.0,0.11,0.43,0.12,0.12,0.86,0.0,0.0,0.08983050847457627,0.1491803278688525,0.004951402897487622,0.00028298438886858454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.028488019476359285,0.011610054347826092,0.022275815217391307,0.01758826822106967,0.008156775857242143,0.01850543478260869,0.49960062340832656,0.6296296296296297,0.054097008774170396,0.00815436774135445,8.607314167334436e-05,0.93,0.5769704433497537,3
0.0,0.058823529411764705,0.25098039215686274,0.000540598920507759,0.000540598920507759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0165292786059027,0.0,0.0,0.0,0.0,0.0,0.4997780381789162,0.6296296296296297,5.551115123125783e-17,0.0,0.0,0.0,0.5769704433497537,1
0.008391173517499125,0.3529411764705882,0.25098039215686274,1.543250313204287e-06,1.543250313204287e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.1094032266485668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05004911801136121,0.016304347826086956,0.046875,0.025215090715710122,0.020633625139102257,0.024456521739130436,0.9999617279769055,0.9259259259259259,0.07454933912921297,0.020629414795830903,0.0004264433576358845,1.0,0.9999999999999999,0
5.4960685298678245e-06,0.3529411764705882,0.25098039215686274,7.23056442970289e-06,7.23056442970289e-06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018338529249954154,0.00010442228371534485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03344295903984966,0.008152173913043476,0.008152173913043476,0.008152173913043476,0.0,0.008152173913043476,0.9996508682169007,0.9259259259259259,0.02675745474821037,0.0,0.0,0.0,0.9999999999999999,4
0.04941413436157312,1.0,0.2415686274509804,0.0010925432147897193,0.0010925432147897193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8010506983299877,0.5184782608695652,0.8491847826086956,0.8055456282436698,0.22224925961728434,0.5184782608695652,0.9999554150494417,0.9259259259259259,0.8823242412285097,0.21610327090216552,0.1199452567529452,0.4,0.9999999999999999,0
0.022147049349097548,0.3529411764705882,0.25098039215686274,1.9614609966666053e-06,1.9614609966666053e-06,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.2868166866809377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04970315636612139,0.016304347826086956,0.046875,0.024875224317840988,0.02110293824777452,0.024116847826086956,0.9999693435506672,0.9259259259259259,0.0735393532524326,0.02113545993956399,0.00044775247406452374,1.0,0.9999999999999999,0
